stamp,elapsed,x,y,z,frame_id
1786514740.338954,6.032565,-0.009900,-0.038980,-1.551790,ndi
1786514740.356456,6.050066,-0.009900,-0.038950,-1.551740,ndi
1786514740.374110,6.067720,-0.009910,-0.038930,-1.551730,ndi
1786514740.389073,6.082683,-0.009930,-0.038880,-1.551690,ndi
1786514740.406598,6.100209,-0.009930,-0.038840,-1.551710,ndi
1786514740.424075,6.117686,-0.009950,-0.038800,-1.551640,ndi
1786514740.438975,6.132586,-0.009960,-0.038780,-1.551600,ndi
1786514740.456465,6.150075,-0.009970,-0.038730,-1.551570,ndi
1786514740.474056,6.167666,-0.009990,-0.038670,-1.551540,ndi
1786514740.489110,6.182721,-0.010000,-0.038660,-1.551480,ndi
1786514740.506598,6.200208,-0.010030,-0.038640,-1.551400,ndi
1786514740.523992,6.217602,-0.010040,-0.038590,-1.551400,ndi
1786514740.538964,6.232575,-0.010060,-0.038530,-1.551380,ndi
1786514740.556477,6.250087,-0.010080,-0.038500,-1.551330,ndi
1786514740.574161,6.267772,-0.010070,-0.038480,-1.551300,ndi
1786514740.589130,6.282741,-0.010090,-0.038440,-1.551250,ndi
1786514740.606572,6.300183,-0.010090,-0.038380,-1.551270,ndi
1786514740.624102,6.317713,-0.010130,-0.038330,-1.551220,ndi
1786514740.639006,6.332616,-0.010150,-0.038300,-1.551170,ndi
1786514740.656464,6.350074,-0.010140,-0.038260,-1.551160,ndi
1786514740.674011,6.367622,-0.010180,-0.038210,-1.551120,ndi
1786514740.689167,6.382778,-0.010190,-0.038180,-1.551090,ndi
1786514740.706774,6.400384,-0.010210,-0.038150,-1.551040,ndi
1786514740.724023,6.417633,-0.010230,-0.038090,-1.550970,ndi
1786514740.738949,6.432559,-0.010250,-0.038030,-1.550980,ndi
1786514740.756434,6.450044,-0.010290,-0.037980,-1.550920,ndi
1786514740.774194,6.467804,-0.010290,-0.037920,-1.550880,ndi
1786514740.789104,6.482714,-0.010320,-0.037870,-1.550840,ndi
1786514740.806609,6.500219,-0.010330,-0.037820,-1.550830,ndi
1786514740.824086,6.517697,-0.010350,-0.037790,-1.550820,ndi
1786514740.838976,6.532586,-0.010390,-0.037750,-1.550760,ndi
1786514740.856486,6.550096,-0.010380,-0.037700,-1.550760,ndi
1786514740.873960,6.567570,-0.010410,-0.037670,-1.550710,ndi
1786514740.889005,6.582615,-0.010430,-0.037640,-1.550690,ndi
1786514740.906630,6.600240,-0.010430,-0.037610,-1.550670,ndi
